date,avg_temperature,humidity,co2_emission,energy_consumption,renewable_share,urban_population,industrial_activity_index,energy_price
14/10/2024,12.67,55.71,825.79,7320.77,22.46,65.77,47.65,119.69
15/10/2024,14.56,55.22,498.41,12878.9,20.71,63.79,53.97,190.14
16/10/2024,13.53,85.12,99.76,3885.15,21.44,65.3,57.11,45.16
17/10/2024,14.73,66.84,674.69,13714,27.03,86.7,60.49,131.68
18/10/2024,13.21,56.88,415.02,11190.96,21.3,78.1,49.11,79.19
19/10/2024,10.46,32.67,478.73,14008.98,18.3,87.91,97.43,61.68
20/10/2024,12.27,88.44,178.24,10211.41,21.38,89.11,77.19,138.67
21/10/2024,13.01,38.38,416.53,2138.29,15.4,70.77,59.72,156.43
22/10/2024,10.91,62.29,391.96,8243.63,21.79,73.16,71.92,72.18
23/10/2024,9.63,64.83,802.81,4561.47,23.24,70.96,69.32,157.6
24/10/2024,10.45,41.51,738.26,10212.12,18.57,68.15,67.25,134.42
25/10/2024,12.63,69.92,167.57,3083.78,18.4,63.54,63.74,166.3
26/10/2024,10.42,51.97,635.39,12128.43,20.77,71.36,52.81,187.31
27/10/2024,11.46,38.73,551.5,9194.11,20.81,75.81,98.08,135.79
28/10/2024,11.04,82.14,813.38,13097.93,22.13,65.28,53.77,187.07
29/10/2024,13.55,69.07,281.39,5389.24,25.29,64.15,99.52,66.42
30/10/2024,14.12,37.36,367.14,7525.54,19.29,73.53,81.57,71.27
31/10/2024,11.32,43.84,782.01,4428.4,23.97,71.19,74.46,147.86
1/11/2024,17.99,60.05,108.95,9115.76,20.51,86.92,71.85,161.18
2/11/2024,15.58,80.27,90.51,9061.2,21.28,61.98,67.09,133.35
3/11/2024,15.09,47.69,252.7,2430.91,27.57,69.79,88.19,131.39
4/11/2024,17.33,83.27,480.98,9941.74,21.11,61.7,77.68,127.24
5/11/2024,18.32,87.13,216.69,4120.31,26.79,86.88,79.76,44.67
6/11/2024,15.84,53.16,405.4,4215.47,14.46,78.94,89.98,178.52
7/11/2024,15.53,82.38,108.91,7751.39,23.4,82.26,66.22,63.59
8/11/2024,15.36,77.82,350.07,2344.09,22.66,63.29,79.24,93.01
9/11/2024,16.19,71.99,404.18,8868.94,28.16,76.47,43.55,129.25
10/11/2024,15.29,74.33,187.23,10525.68,18.07,81,62.94,74.78
11/11/2024,15.27,54.62,118.77,5085.68,24.3,64.38,91.54,81.66
12/11/2024,15.72,88.28,420.04,10287.79,19.98,77.08,76.08,191.43
13/11/2024,17.89,57,388.07,9609.7,25,65.59,94.53,165.43
14/11/2024,15.06,53.3,513.11,1790.4,19.63,85.8,53.39,132.26
15/11/2024,15.24,41.29,585.2,1918.57,19.44,60.64,99.9,138.67
16/11/2024,17.97,89.31,153.03,5865.91,22.3,89.81,50.44,124.58
17/11/2024,15.93,82.08,475.74,6555.55,25.23,68.46,43.26,39.81
18/11/2024,17.2,85.61,104.42,5205.06,21.75,89.57,48.97,157.38
19/11/2024,16,49.33,719.48,4466.89,18.38,79.51,69.61,30.96
20/11/2024,15.36,33.95,333.83,9126.87,25.67,60.86,93.97,188.7
21/11/2024,17.88,84.01,331.5,3778.29,17.22,76.81,72.14,154.71
22/11/2024,16.15,68.69,648.03,11667.31,27.43,75.27,48.51,58.09
23/11/2024,16.92,67.29,320.23,1682.64,26.94,81.32,72.86,141.82
24/11/2024,16.55,55.2,207.01,2862.28,20.21,67.21,93.25,149.58
25/11/2024,17.99,43.06,711.55,4100.51,22.25,72.78,78.2,197.27
26/11/2024,15.25,74.81,128.15,4991.38,20.07,68.29,58.52,35.47
27/11/2024,17.83,69.54,254.33,1904.57,20.94,74.45,67.46,31.03
28/11/2024,18.04,61.5,331.43,4893.78,21.85,76.42,63.55,44.01
29/11/2024,17.3,57.37,260.68,2391.58,20.63,80.53,53.76,132.16
30/11/2024,16.41,77.86,210.07,10502.87,15.16,75.05,72.21,120.85
1/12/2024,22.49,63.3,459.34,5716.54,22.18,77.66,58.16,73.3
2/12/2024,22.49,70.19,397.2,5211.01,15.07,79.35,54.39,105.43
3/12/2024,22.49,88.16,149.48,6534.6,27.05,60.13,49.49,41.81
4/12/2024,22.49,68.81,334.81,6824.07,20.4,85.46,41.8,101.67
5/12/2024,22.49,40.27,292.09,1131.15,15.16,74.17,94.28,183.59
6/12/2024,22.49,76.59,396.82,7310.38,25.04,78.89,75.05,143.51
7/12/2024,22.49,82.95,124.01,5894.25,15.55,82.17,65.42,128.28
8/12/2024,22.49,87.84,431.79,6490.96,23.48,85.69,94.47,198.46
9/12/2024,22.49,85.95,344.3,3106.85,15.05,87.69,98.42,80.39
10/12/2024,22.49,65.21,79.84,6934.73,14.92,69.75,98.87,89.21
11/12/2024,22.49,52.29,102.66,6311.69,21.96,69.17,78.52,90.43
12/12/2024,22.49,86.27,176.21,5903.03,26.68,68.17,97.64,48.95
13/12/2024,22.49,79.33,201.61,3310.76,19.86,68.72,51.98,155.27
14/12/2024,22.49,30.01,349.79,5022.9,20.97,61.78,40.26,100.1
15/12/2024,22.49,44.95,478.58,3447.71,22.08,82.51,84.69,76.65
16/12/2024,22.49,62.97,74.12,7614.19,30.05,88.98,61.5,43.95
17/12/2024,22.49,81.37,153.74,5259.16,15.47,61.44,50.43,142.03
18/12/2024,22.49,30.47,188.47,7423.65,23.08,88.51,54.08,76.28
19/12/2024,22.49,82.18,413.63,6959.4,19.6,63.17,87.65,126.36
20/12/2024,22.49,67.51,292.38,3516.61,22.83,67.63,51.62,75.94
21/12/2024,22.49,66.03,131.85,2331.24,27.86,65.11,83.27,62.9
22/12/2024,22.49,36.93,492.47,2906.37,18.72,87.85,91.17,73.18
23/12/2024,22.49,35.6,232.03,5224.7,29.93,85.15,62.49,179.5
24/12/2024,22.49,70.54,145.36,3675.53,26.36,81.01,47.95,67.98
25/12/2024,22.49,42.9,407.69,1434.34,19.55,73.26,62.21,164.7
26/12/2024,22.49,42.45,205.37,7491.15,16.19,88.9,68.53,188.59
27/12/2024,22.49,68.34,141.61,4721.72,22.78,87.5,86.71,168.41
28/12/2024,22.49,71.01,354.06,3018.95,19.51,89.84,78.6,54.21
29/12/2024,22.49,81.45,473.77,2287.87,18.02,76.03,69.53,179.41
30/12/2024,22.49,46.76,110.44,1759.69,27.28,67.23,45.8,150.89
31/12/2024,22.49,59.31,124.19,3970.05,25.99,72.26,55.06,135.83
